fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg,rfi_id,monitor_bus,der_pct
181924,SLG,0,0.005921,-18.9746,1.311993,-166.3317,1.259868,105.4335,12.1511,-55.1402,70.7908,-99.4165,55.997,175.5771,13,181993,0
181924,SLG,0,0.00589,-18.8666,1.311594,-166.345,1.259555,105.4208,12.3481,-56.3726,28.8238,178.0283,25.7307,63.0969,14,181994,0
181924,SLG,0,0.007071,-17.3229,1.309029,-166.314,1.257822,105.3849,0.1332,-44.6967,23.5163,165.9728,18.4892,77.9796,15,181891,0
181924,SLG,0,0.005777,-18.1213,1.310776,-166.3626,1.258939,105.4073,0.0,66.7443,0.0,-75.3697,0.0,-164.4132,16,255335,0
181924,SLG,0,0.005777,-18.1213,1.310776,-166.3626,1.258939,105.4073,0.0,71.811,0.0,-76.3462,0.0,-164.5961,17,182030,0
181924,SLG,0,0.005264,-15.5396,1.309178,-166.3766,1.257469,105.4152,8.2156,123.5947,12.4087,5.0917,14.7847,-119.1145,18,182153,0
181924,SLG,0,0.005079,-15.211,1.308876,-166.3829,1.257176,105.4171,8.2094,-56.416,10.9379,-172.2336,10.4636,53.3747,19,182158,0
181924,SLG,0,0.004996,-15.1554,1.308782,-166.3855,1.257073,105.4183,2.0525,-56.3927,2.7249,-171.7313,2.6174,53.4005,20,182162,0
181924,LL,0,0.192771,-17.7103,0.212769,-132.5134,1.256272,88.7816,6.5132,-45.1765,6.4403,-160.181,46.0872,61.2957,10,189963,0
181924,LL,0,0.135916,-17.8963,0.148816,-133.2401,1.275809,88.8699,9.4199,-105.3363,11.0382,-130.4566,19.8258,61.4706,11,181977,0
181924,LL,0,0.00091,-70.9181,0.000946,136.9816,1.320951,89.1175,6551.9734,-70.9181,6813.8085,136.9816,0.0,179.0988,12,181924,0
181924,LL,0,0.00646,-16.6394,0.006215,-143.6939,1.319749,89.0557,8.5043,-118.2541,9.0717,-117.5941,65.1001,155.9846,13,181993,0
181924,LL,0,0.006444,-16.4471,0.006203,-143.9369,1.319371,89.0427,8.8561,-117.7866,8.9252,-119.585,28.8303,61.2906,14,181994,0
181924,LL,0,0.006865,-22.4921,0.006575,-137.3834,1.317315,89.0495,0.1293,-49.9283,0.1298,-164.9062,19.3637,61.6444,15,181891,0
181924,LL,0,0.006437,-15.6084,0.006126,-144.5308,1.318606,89.0274,0.0,40.1009,0.0,-30.9638,0.0,179.362,16,255335,0
181924,LL,0,0.006437,-15.6084,0.006126,-144.5308,1.318606,89.0274,0.0,74.389,0.0,-55.4179,0.0,179.0138,17,182030,0
181924,LL,0,0.006473,-11.9155,0.005779,-146.8888,1.316798,89.0224,5.8974,62.0486,5.9268,60.6788,16.6539,-118.5389,18,182153,0
181924,LL,0,0.006438,-10.7599,0.005711,-148.0646,1.316451,89.0198,5.896,-118.0291,5.9226,-119.2609,11.818,61.3556,19,182158,0
181924,LL,0,0.006417,-10.2589,0.005687,-148.6228,1.316332,89.0189,1.474,-117.9951,1.4807,-119.2229,2.9545,61.3896,20,182162,0
181924,3LG,0,0.197256,-13.3188,0.197453,-133.3057,0.197395,106.7164,6.6645,-40.7839,5.9767,-160.975,7.9596,79.347,10,189963,0
181924,3LG,0,0.138904,-13.9445,0.139058,-133.9215,0.138998,106.0966,2.3543,-41.8609,2.5406,-161.8354,2.3554,78.0625,11,181977,0
181924,3LG,0,0.00104,-86.6981,0.001041,153.3226,0.00104,33.3094,7487.6013,-86.6981,7491.8243,153.3226,7490.65,33.3094,12,181924,0
181924,3LG,0,0.006548,-20.7384,0.006555,-140.7055,0.006551,99.2998,0.3229,47.0253,0.3217,-79.0421,0.3221,162.923,13,181993,0
181924,3LG,0,0.006547,-20.7461,0.006553,-140.7178,0.006549,99.2863,0.1384,-48.708,0.1729,-168.6734,0.1617,71.5219,14,181994,0
181924,3LG,0,0.006538,-20.7387,0.006545,-140.7178,0.006543,99.302,0.1231,-48.1551,0.1292,-168.2894,0.1057,72.0091,15,181891,0
181924,3LG,0,0.006544,-20.7534,0.006548,-140.7311,0.006546,99.2707,0.0,70.0244,0.0,-49.8951,0.0,-170.3317,16,255335,0
181924,3LG,0,0.006544,-20.7534,0.006548,-140.7311,0.006546,99.2707,0.0,69.2289,0.0,-50.7422,0.0,-170.705,17,182030,0
181924,3LG,0,0.006537,-20.7512,0.006539,-140.7269,0.006536,99.267,0.0757,131.5246,0.0765,11.2943,0.0939,-108.3539,18,182153,0
181924,3LG,0,0.006535,-20.7535,0.006537,-140.7292,0.006534,99.2645,0.0675,-48.5091,0.0679,-168.7806,0.0675,71.4811,19,182158,0
181924,3LG,0,0.006534,-20.7546,0.006537,-140.7302,0.006534,99.2634,0.0169,-48.4811,0.0169,-168.4788,0.0169,71.5112,20,182162,0
181993,SLG,0,0.275801,-18.5996,1.216386,-163.2109,1.199554,101.0884,9.3185,-46.0642,33.511,168.9734,44.0066,73.6023,10,189963,0
181993,SLG,0,0.216451,-18.7476,1.237181,-164.0211,1.213242,102.0868,15.4812,-55.0694,20.1636,-175.5825,17.5287,56.0581,11,181977,0
181993,SLG,0,0.085378,-18.4287,1.283531,-165.6464,1.244573,104.1914,0.0,71.5651,0.0,-75.7464,0.0,-165.7153,12,181924,0
181993,SLG,0,0.000579,-91.2736,1.315096,-166.6185,1.266541,105.5695,4182.2491,-91.1774,71.0003,-99.6359,56.2876,175.768,13,181993,0
181993,SLG,0,0.000559,-93.7882,1.314697,-166.6318,1.266226,105.5568,12.3364,-56.7327,28.8147,177.8458,25.8194,63.1749,14,181994,0
181993,SLG,0,0.072502,-18.1751,1.286082,-165.842,1.246744,104.3486,1.3649,-45.5877,23.1041,166.4449,18.3264,76.9433,15,181891,0
181993,SLG,0,0.000463,-104.687,1.313878,-166.6494,1.265606,105.5433,0.0,57.4751,0.0,-75.5362,0.0,-164.2192,16,255335,0
181993,SLG,0,0.000463,-104.687,1.313878,-166.6494,1.265606,105.5433,0.0,-24.7751,0.0,-76.6658,0.0,-164.4507,17,182030,0
181993,SLG,0,0.000535,-173.8183,1.312279,-166.6636,1.26413,105.5511,8.222,123.2587,12.3912,4.9948,14.832,-119.0504,18,182153,0
181993,SLG,0,0.000702,178.2751,1.311979,-166.6698,1.263837,105.5531,8.2227,-56.7385,10.9189,-172.2936,10.4906,53.3876,19,182158,0
181993,SLG,0,0.000782,176.4762,1.311884,-166.6724,1.263733,105.5543,2.0558,-56.7152,2.7203,-171.7885,2.6242,53.4136,20,182162,0
181993,LL,0,0.251345,-18.3675,0.276768,-133.544,1.238832,88.5919,8.4921,-45.8334,8.3775,-161.2121,45.4474,61.106,10,189963,0
181993,LL,0,0.198265,-18.4278,0.217429,-133.8994,1.256862,88.6572,9.5834,-99.3061,11.8354,-134.9975,20.1887,61.4551,11,181977,0
181993,LL,0,0.07758,-18.2045,0.085646,-133.1436,1.296743,88.8397,0.0,71.222,0.0,-42.8142,0.0,178.7874,12,181924,0
181993,LL,0,0.000849,-72.0839,0.000881,135.5164,1.323568,89.0016,6122.0156,-72.1439,6336.8758,135.5939,65.2799,155.9565,13,181993,0
181993,LL,0,0.000823,-72.0008,0.000903,134.6439,1.323188,88.9887,8.8948,-118.658,8.8539,-118.8102,28.885,61.2148,14,181994,0
181993,LL,0,0.065889,-18.4039,0.07231,-133.0689,1.299197,88.8223,1.2404,-45.8226,1.4275,-160.6364,19.0973,61.4173,15,181891,0
181993,LL,0,0.000742,-68.1349,0.000957,129.746,1.322422,88.9734,0.0,-5.7106,0.0,-10.8855,0.0,179.4277,16,255335,0
181993,LL,0,0.000742,-68.1349,0.000957,129.746,1.322422,88.9734,0.0,24.3625,0.0,-144.7029,0.0,178.9715,17,182030,0
181993,LL,0,0.000511,-34.8822,0.001223,112.4956,1.320609,88.9684,5.9262,61.3214,5.9054,61.21,16.683,-118.6179,18,182153,0
181993,LL,0,0.00044,-20.8321,0.001351,110.5922,1.320261,88.9658,5.926,-118.6837,5.907,-118.7836,11.8331,61.2662,19,182158,0
181993,LL,0,0.000413,-13.5796,0.00141,110.1117,1.320143,88.9649,1.4815,-118.6497,1.4768,-118.75,2.9582,61.3002,20,182162,0
181993,3LG,0,0.257401,-14.2363,0.25773,-134.1967,0.257524,105.8124,8.6966,-41.7014,7.8012,-161.8661,10.3842,78.443,10,189963,0
181993,3LG,0,0.20294,-14.5352,0.203227,-134.482,0.203022,105.5205,3.4394,-42.4347,3.7122,-162.4071,3.4413,77.4816,11,181977,0
181993,3LG,0,0.079457,-13.9137,0.079575,-133.8487,0.079477,106.146,0.0,76.037,0.0,-43.7922,0.0,-163.815,12,181924,0
181993,3LG,0,0.00097,-88.0465,0.00097,151.9848,0.00097,31.9612,6981.7917,-88.0461,6987.1103,151.9852,6984.5822,31.9615,13,181993,0
181993,3LG,0,0.00097,-88.0542,0.00097,151.9725,0.00097,31.9477,0.0205,-116.0229,0.0256,124.0141,0.024,4.1922,14,181994,0
181993,3LG,0,0.067168,-14.0627,0.067262,-134.0138,0.067207,105.9956,1.2643,-41.4791,1.3278,-161.5854,1.0861,78.7027,15,181891,0
181993,3LG,0,0.000969,-88.0616,0.00097,151.9593,0.000969,31.9321,0.0,2.5734,0.0,-117.2461,0.0,122.3772,16,255335,0
181993,3LG,0,0.000969,-88.0616,0.00097,151.9593,0.000969,31.9321,0.0,1.9477,0.0,-118.0333,0.0,121.9342,17,182030,0
181993,3LG,0,0.000968,-88.0593,0.000968,151.9635,0.000968,31.9284,0.0112,64.2082,0.0113,-56.0197,0.0139,-175.6823,18,182153,0
181993,3LG,0,0.000968,-88.0617,0.000968,151.9612,0.000968,31.9259,0.01,-115.8265,0.01,123.9048,0.01,4.1567,19,182158,0
181993,3LG,0,0.000968,-88.0627,0.000968,151.9601,0.000968,31.9248,0.0025,-115.7985,0.0025,124.2066,0.0025,4.1868,20,182162,0
181994,SLG,0,0.33737,-20.5379,1.19774,-162.472,1.186214,100.119,11.3986,-48.0026,32.9973,169.7123,43.5172,72.633,10,189963,0
181994,SLG,0,0.28281,-20.9171,1.216444,-163.2546,1.198609,101.0458,16.2368,-55.2903,20.3627,-176.4008,17.748,57.0805,11,181977,0
181994,SLG,0,0.162413,-21.9658,1.258223,-164.8323,1.227017,103.0071,0.0,68.0042,0.0,-74.7257,0.0,-166.9742,12,181924,0
181994,SLG,0,0.084391,-25.0334,1.286717,-165.7796,1.246923,104.2988,3839.272,-91.7749,69.1434,-99.3266,55.7762,173.9083,13,181993,0
181994,SLG,0,0.000532,-91.9081,1.313153,-166.6156,1.265787,105.4933,3843.5801,-91.8025,28.7867,177.8723,25.8174,63.1257,14,181994,0
181994,SLG,0,0.150456,-22.1017,1.26038,-165.023,1.228895,103.1526,2.8323,-49.5163,22.6423,167.2639,18.064,75.7474,15,181891,0
181994,SLG,0,0.000434,-103.0528,1.312335,-166.6332,1.265168,105.4798,0.0,59.8586,0.0,-75.5083,0.0,-164.3565,16,255335,0
181994,SLG,0,0.000434,-103.0528,1.312335,-166.6332,1.265168,105.4798,0.0,-7.125,0.0,-76.6328,0.0,-164.5195,17,182030,0
181994,SLG,0,0.000513,-176.3778,1.310738,-166.6474,1.263692,105.4877,8.2071,123.2067,12.381,5.0246,14.8313,-119.0967,18,182153,0
181994,SLG,0,0.000683,176.0997,1.310437,-166.6537,1.263398,105.4896,8.2078,-56.7908,10.9105,-172.263,10.4908,53.3515,19,182158,0
181994,SLG,0,0.000763,174.481,1.310343,-166.6563,1.263295,105.4908,2.0521,-56.7675,2.7182,-171.7581,2.6242,53.3775,20,182162,0
181994,LL,0,0.315671,-20.1975,0.339073,-136.8023,1.221808,88.4933,10.6655,-47.6632,10.2634,-164.4707,44.8229,61.0075,10,189963,0
181994,LL,0,0.266877,-20.4555,0.284727,-137.576,1.23835,88.5417,10.1212,-93.4591,12.5084,-140.0496,20.5458,61.3919,11,181977,0
181994,LL,0,0.156037,-21.3137,0.163988,-139.5365,1.275056,88.6886,0.0,68.4523,0.0,-49.6379,0.0,178.6647,12,181924,0
181994,LL,0,0.085412,-23.7097,0.086318,-145.3729,1.299774,88.8284,5615.7373,-72.8476,5808.5165,134.9574,64.1466,155.3324,13,181993,0
181994,LL,0,0.00078,-72.8143,0.000808,134.8652,1.322487,88.9733,5619.327,-72.8793,5813.2345,134.9489,28.8657,61.2,14,181994,0
181994,LL,0,0.145196,-21.5861,0.151682,-139.9972,1.277233,88.6686,2.7332,-49.0034,2.9943,-167.567,18.7745,61.2636,15,181891,0
181994,LL,0,0.000699,-68.8031,0.000861,129.4149,1.321721,88.9581,0.0,-4.0856,0.0,-12.8043,0.0,179.4264,16,255335,0
181994,LL,0,0.000699,-68.8031,0.000861,129.4149,1.321721,88.9581,0.0,21.6055,0.0,-138.9348,0.0,178.98,17,182030,0
181994,LL,0,0.00047,-32.8464,0.001134,110.8319,1.319909,88.9531,5.921,61.3018,5.9017,61.2013,16.6715,-118.6326,18,182153,0
181994,LL,0,0.000406,-17.1623,0.001263,108.9647,1.319562,88.9505,5.9208,-118.703,5.9033,-118.7931,11.8242,61.2518,19,182158,0
181994,LL,0,0.000383,-9.0587,0.001322,108.5248,1.319444,88.9495,1.4802,-118.669,1.4758,-118.7595,2.956,61.2857,20,182162,0
181994,3LG,0,0.32154,-17.2853,0.322071,-137.2195,0.321624,102.7798,10.8636,-44.7504,9.7488,-164.8888,12.9689,75.4104,10,189963,0
181994,3LG,0,0.271642,-17.9409,0.272131,-137.859,0.271687,102.1319,4.6036,-45.8224,4.9697,-165.794,4.6065,74.0857,11,181977,0
181994,3LG,0,0.158513,-19.6354,0.1588,-139.5427,0.158513,100.4387,0.0,70.4409,0.0,-49.6355,0.0,-169.5365,12,181924,0
181994,3LG,0,0.086545,-24.4299,0.086691,-144.3396,0.086544,95.6371,6400.8964,-88.7273,6407.4446,151.3133,6403.5003,31.2819,13,181993,0
181994,3LG,0,0.00089,-88.7459,0.000891,151.2948,0.00089,31.2634,6405.2293,-88.746,6411.7866,151.2947,6407.8353,31.2633,14,181994,0
181994,3LG,0,0.147188,-20.0958,0.147443,-140.0193,0.147238,99.9765,2.7706,-47.5122,2.9106,-167.5909,2.3794,72.6836,15,181891,0
181994,3LG,0,0.000889,-88.7532,0.00089,151.2815,0.00089,31.2477,0.0,2.1115,0.0,-117.9226,0.0,121.6859,16,255335,0
181994,3LG,0,0.000889,-88.7532,0.00089,151.2815,0.00089,31.2477,0.0,1.2791,0.0,-118.7327,0.0,121.2523,17,182030,0
181994,3LG,0,0.000888,-88.751,0.000889,151.2857,0.000888,31.244,0.0103,63.5246,0.0104,-56.6999,0.0128,-176.3712,18,182153,0
181994,3LG,0,0.000888,-88.7533,0.000889,151.2834,0.000888,31.2415,0.0092,-116.5091,0.0092,123.2243,0.0092,3.466,19,182158,0
181994,3LG,0,0.000888,-88.7544,0.000888,151.2824,0.000888,31.2404,0.0023,-116.4811,0.0023,123.5262,0.0023,3.496,20,182162,0
181891,SLG,0,0.410647,-26.3427,1.182565,-161.0871,1.160029,99.1853,13.8743,-53.8074,32.5793,171.0972,42.5566,71.6993,10,189963,0
181891,SLG,0,0.362907,-27.6388,1.199144,-161.7893,1.170026,100.0433,17.1439,-56.6889,20.4566,-177.5116,18.19,58.1294,11,181977,0
181891,SLG,0,0.258351,-31.7937,1.236172,-163.2116,1.193148,101.8707,0.0,57.8636,0.0,-73.1656,0.0,-168.0893,12,181924,0
181891,SLG,0,0.247427,-32.4519,1.240498,-163.402,1.196302,102.0455,16.0849,-7.4737,65.542,-98.1461,54.1278,169.7389,13,181993,0
181891,SLG,0,0.247333,-32.4621,1.240108,-163.4152,1.196,102.0324,16.1541,-57.952,28.9984,177.6909,26.2805,63.4672,14,181994,0
181891,SLG,0,0.000473,-90.0772,1.316152,-165.8304,1.246924,105.745,3403.9976,-90.0773,23.6442,166.4564,18.329,78.3396,15,181891,0
181891,SLG,0,0.247089,-32.4649,1.239306,-163.4319,1.19539,102.018,0.0,58.0936,0.0,-72.5113,0.0,-167.7158,16,255335,0
181891,SLG,0,0.247089,-32.4649,1.239306,-163.4319,1.19539,102.018,0.0,57.5407,0.0,-73.4212,0.0,-167.969,17,182030,0
181891,SLG,0,0.246296,-32.4451,1.237703,-163.4418,1.193872,102.0237,10.145,122.2517,12.7802,2.4861,15.2353,-118.0105,18,182153,0
181891,SLG,0,0.246058,-32.453,1.237386,-163.4473,1.193562,102.0247,9.835,-57.6805,11.3436,-175.7713,11.0011,56.9503,19,182158,0
181891,SLG,0,0.24596,-32.4581,1.237282,-163.4496,1.193451,102.0253,2.4589,-57.6553,2.8247,-175.3317,2.7519,56.9753,20,182162,0
181891,LL,0,0.407102,-27.383,0.403858,-145.6802,1.20039,88.6698,13.7546,-54.8483,12.2244,-173.3489,44.0372,61.184,10,189963,0
181891,LL,0,0.365739,-28.6213,0.357276,-147.8418,1.214986,88.7183,11.8125,-89.0262,12.6431,-148.381,20.9882,61.2448,11,181977,0
181891,LL,0,0.272671,-32.6684,0.255219,-154.5859,1.247526,88.864,0.0,57.4808,0.0,-64.4793,0.0,178.9114,12,181924,0
181891,LL,0,0.263507,-33.1809,0.245202,-155.7609,1.25148,88.8484,7.3791,4.1308,18.9553,-104.6232,61.6231,153.8988,13,181993,0
181891,LL,0,0.263423,-33.1858,0.245117,-155.7807,1.251118,88.8349,11.7396,-93.1858,11.9477,-150.3026,29.3639,61.1287,14,181994,0
181891,LL,0,0.000676,-69.9774,0.000713,138.2305,1.316975,89.3547,4864.7713,-69.9775,5132.252,138.2305,19.3587,61.9496,15,181891,0
181891,LL,0,0.263257,-33.1771,0.244897,-155.8118,1.250377,88.819,0.0,56.9447,0.0,-64.0003,0.0,179.0564,16,255335,0
181891,LL,0,0.263257,-33.1771,0.244897,-155.8118,1.250377,88.819,0.0,56.8263,0.0,-65.7997,0.0,178.8361,17,182030,0
181891,LL,0,0.262848,-33.0996,0.2443,-155.869,1.248561,88.8142,7.2626,84.1091,6.8008,36.4206,17.1421,-118.7088,18,182153,0
181891,LL,0,0.262697,-33.0822,0.244182,-155.8962,1.248201,88.8115,6.9951,-97.4612,6.5567,-141.7847,12.5569,61.211,19,182158,0
181891,LL,0,0.262633,-33.0753,0.244141,-155.9085,1.248075,88.8104,1.7488,-97.4243,1.6387,-141.5958,3.1392,61.2452,20,182162,0
181891,3LG,0,0.401733,-26.7456,0.402632,-146.6508,0.401668,93.3442,13.573,-54.2106,12.1873,-174.3202,16.1965,65.9748,10,189963,0
181891,3LG,0,0.359927,-28.7115,0.360773,-148.5983,0.359808,91.3839,6.0996,-56.5667,6.5862,-176.5471,6.1032,63.3262,11,181977,0
181891,3LG,0,0.266442,-34.7647,0.267013,-154.6406,0.266269,85.32,0.0,55.1784,0.0,-64.5775,0.0,175.3694,12,181924,0
181891,3LG,0,0.257605,-35.6803,0.258129,-155.5606,0.257432,84.3985,12.7081,32.0861,12.6639,-93.8843,12.657,148.0043,13,181993,0
181891,3LG,0,0.257551,-35.688,0.258045,-155.5728,0.25737,84.385,5.4424,-63.609,6.8044,176.448,6.3601,56.6107,14,181994,0
181891,3LG,0,0.000777,-85.5204,0.000778,154.5198,0.000778,34.4885,5596.3186,-85.5205,5604.4254,154.5197,5597.8416,34.4884,15,181891,0
181891,3LG,0,0.257437,-35.6953,0.257873,-155.5861,0.257233,84.3694,0.0,55.1921,0.0,-64.6601,0.0,174.7612,16,255335,0
181891,3LG,0,0.257437,-35.6953,0.257873,-155.5861,0.257233,84.3694,0.0,54.2928,0.0,-65.6061,0.0,174.3805,17,182030,0
181891,3LG,0,0.257158,-35.6932,0.257521,-155.5819,0.256861,84.3657,2.9784,116.6326,3.0094,-3.5964,3.6919,-123.2667,18,182153,0
181891,3LG,0,0.257084,-35.6955,0.257445,-155.5842,0.256787,84.3632,2.6542,-63.395,2.6704,176.3242,2.6549,56.564,19,182158,0
181891,3LG,0,0.257058,-35.6966,0.257419,-155.5852,0.25676,84.3621,0.6637,-63.367,0.6641,176.626,0.6638,56.5941,20,182162,0
255335,SLG,0,0.430969,-25.5398,1.175357,-160.9516,1.158545,98.8103,14.5609,-53.0045,32.3807,171.2327,42.5022,71.3243,10,189963,0
255335,SLG,0,0.38444,-26.5322,1.19122,-161.6525,1.16838,99.6383,17.4041,-56.4667,20.5624,-177.7551,18.2263,58.4998,11,181977,0
255335,SLG,0,0.282269,-29.5173,1.226705,-163.0753,1.191109,101.4042,0.0,60.4239,0.0,-73.0883,0.0,-168.564,12,181924,0
255335,SLG,0,0.216923,-33.1791,1.250923,-163.9322,1.20709,102.5794,3293.3073,-90.7133,66.5572,-98.2778,54.452,171.2157,13,181993,0
255335,SLG,0,0.146059,-37.8376,1.273308,-164.6902,1.22216,103.6744,3303.4821,-90.8256,28.833,178.1692,25.7086,63.0749,14,181994,0
255335,SLG,0,0.271935,-29.9163,1.228322,-163.2512,1.192439,101.5343,5.1189,-57.3318,22.0664,169.0357,17.5281,74.129,15,181891,0
255335,SLG,0,0.000457,-90.9472,1.309387,-165.9824,1.250197,105.3738,3293.0275,-90.9472,0.0,-74.7351,0.0,-164.5823,16,255335,0
255335,SLG,0,0.000457,-90.9472,1.309387,-165.9824,1.250197,105.3738,0.0,-10.3048,0.0,-75.9958,0.0,-164.6273,17,182030,0
255335,SLG,0,0.016231,-53.325,1.307953,-165.8861,1.246225,105.392,8.2418,123.4933,12.4142,5.1329,14.7534,-119.1449,18,182153,0
255335,SLG,0,0.016066,-53.6478,1.30765,-165.8923,1.245933,105.394,8.2234,-56.448,10.9401,-172.2564,10.4703,53.4135,19,182158,0
255335,SLG,0,0.015998,-53.8191,1.307555,-165.8949,1.245829,105.3951,2.056,-56.4247,2.7253,-171.7566,2.6191,53.4394,20,182162,0
255335,LL,0,0.425803,-25.4953,0.431665,-144.6803,1.195803,88.5904,14.3864,-52.9607,13.066,-172.349,43.8689,61.1046,10,189963,0
255335,LL,0,0.38503,-26.2892,0.386433,-146.3679,1.210005,88.6303,11.8073,-86.7052,13.215,-149.1701,21.1123,61.2236,11,181977,0
255335,LL,0,0.292869,-28.7589,0.286669,-151.257,1.241712,88.758,0.0,61.0652,0.0,-61.3599,0.0,178.7293,12,181924,0
255335,LL,0,0.234759,-31.5152,0.224681,-157.2029,1.263116,88.8863,4707.5689,-71.5372,4916.9421,137.0027,62.3331,154.691,13,181993,0
255335,LL,0,0.164608,-35.3567,0.154407,-164.0522,1.282731,89.0218,4715.9672,-71.6585,4928.3303,136.9432,28.811,61.3491,14,181994,0
255335,LL,0,0.283702,-29.1427,0.276465,-152.0051,1.243455,88.7372,5.3404,-56.5594,5.4576,-179.5759,18.278,61.3322,15,181891,0
255335,LL,0,0.000654,-71.5819,0.000685,136.8431,1.315524,89.1639,4709.2161,-71.5819,4929.6924,136.8431,0.0,179.4873,16,255335,0
255335,LL,0,0.000654,-71.5819,0.000685,136.8431,1.315524,89.1639,0.0,18.7999,0.0,-131.5891,0.0,179.1747,17,182030,0
255335,LL,0,0.020131,-32.7697,0.023095,-178.8359,1.312562,89.2201,5.9887,63.7807,5.8444,58.8417,16.6291,-118.4572,18,182153,0
255335,LL,0,0.020046,-32.4639,0.023094,-179.1696,1.312216,89.2175,5.9747,-116.421,5.842,-120.8611,11.8089,61.3902,19,182158,0
255335,LL,0,0.020003,-32.3387,0.023101,-179.3161,1.312097,89.2166,1.4937,-116.3867,1.4607,-120.8143,2.9522,61.4241,20,182162,0
255335,3LG,0,0.4267,-24.9396,0.427725,-144.8391,0.426692,95.1543,14.4165,-52.4047,12.9468,-172.5085,17.2056,67.7849,10,189963,0
255335,3LG,0,0.385678,-26.3596,0.386661,-146.2413,0.385625,93.7414,6.5364,-54.2129,7.0584,-174.1878,6.5411,65.6794,11,181977,0
255335,3LG,0,0.293229,-30.4354,0.293955,-150.309,0.293146,89.6616,0.0,59.5363,0.0,-60.3494,0.0,179.7099,12,181924,0
255335,3LG,0,0.235951,-35.0887,0.236498,-154.9675,0.235886,84.9982,5383.5005,-86.9869,5392.0107,153.0625,5385.8948,33.0273,13,181993,0
255335,3LG,0,0.166002,-40.6637,0.166358,-160.5479,0.165955,79.4121,5393.8223,-87.0728,5402.3666,152.9766,5396.2241,32.9416,14,181994,0
255335,3LG,0,0.283925,-31.0571,0.284603,-150.9474,0.283941,89.0374,5.3445,-58.4735,5.6183,-178.519,4.5885,61.7445,15,181891,0
255335,3LG,0,0.000749,-87.0741,0.00075,152.9751,0.000749,32.9401,5393.0614,-87.0741,5401.476,152.9751,5395.3772,32.9401,16,255335,0
255335,3LG,0,0.000749,-87.0741,0.00075,152.9751,0.000749,32.9401,0.0,2.9179,0.0,-117.0389,0.0,122.9303,17,182030,0
255335,3LG,0,0.023869,-44.6515,0.023911,-164.5947,0.023875,75.3828,0.2766,107.6473,0.2795,-12.5768,0.343,-132.2541,18,182153,0
255335,3LG,0,0.023863,-44.6538,0.023904,-164.597,0.023868,75.3803,0.2465,-72.3835,0.248,167.3479,0.2466,47.5747,19,182158,0
255335,3LG,0,0.02386,-44.6549,0.023902,-164.598,0.023865,75.3792,0.0616,-72.3556,0.0617,167.6499,0.0617,47.6047,20,182162,0
182030,SLG,0,0.451582,-27.0962,1.172077,-160.5276,1.150608,98.5727,15.2574,-54.561,32.2904,171.6567,42.211,71.0867,10,189963,0
182030,SLG,0,0.407062,-28.2668,1.187421,-161.2012,1.159726,99.3825,17.6597,-56.917,20.5791,-178.0772,18.3642,58.7688,11,181977,0
182030,SLG,0,0.309554,-31.7181,1.221736,-162.5701,1.18088,101.113,0.0,58.4015,0.0,-72.6823,0.0,-168.8807,12,181924,0
182030,SLG,0,0.24756,-35.5845,1.245147,-163.3943,1.19579,102.2677,3170.6455,-89.8527,65.9819,-97.885,53.9857,170.5055,13,181993,0
182030,SLG,0,0.180252,-40.4468,1.266761,-164.1233,1.209836,103.3458,3181.8207,-89.9974,28.8372,178.1404,25.8121,63.1116,14,181994,0
182030,SLG,0,0.29965,-32.168,1.223253,-162.7409,1.182063,101.2405,5.6406,-59.5836,21.9754,169.546,17.3756,73.8353,15,181891,0
182030,SLG,0,0.041079,-52.7619,1.301583,-165.3683,1.236081,105.0252,3170.6487,-90.1226,0.0,-74.9446,0.0,-164.4253,16,255335,0
182030,SLG,0,0.00044,-90.1226,1.306097,-165.6425,1.242371,105.2307,3170.6487,-90.1226,0.0,-75.5369,0.0,-164.9001,17,182030,0
182030,SLG,0,0.056297,-52.4166,1.300134,-165.2747,1.232192,105.0408,8.5292,122.5508,12.431,4.6955,14.8459,-119.0099,18,182153,0
182030,SLG,0,0.056122,-52.5078,1.29983,-165.2807,1.231897,105.0427,8.4638,-57.2659,10.9557,-172.8551,10.5931,53.9188,19,182158,0
182030,SLG,0,0.05605,-52.5556,1.299733,-165.2832,1.231792,105.0438,2.1161,-57.2423,2.7288,-172.3629,2.6498,53.9446,20,182162,0
182030,LL,0,0.453338,-26.7923,0.454527,-147.0974,1.190418,88.6862,15.3166,-54.2576,13.7581,-174.7662,43.6714,61.2004,10,189963,0
182030,LL,0,0.414633,-27.6608,0.411981,-149.0158,1.204115,88.7301,12.341,-85.4984,13.3504,-151.6778,21.236,61.1635,11,181977,0
182030,LL,0,0.32731,-30.2649,0.318561,-154.4586,1.234745,88.8653,0.0,59.72,0.0,-64.5711,0.0,178.8238,12,181924,0
182030,LL,0,0.272387,-32.9235,0.261311,-160.4108,1.255434,88.9985,4472.2834,-70.7278,4688.9193,138.2945,61.8709,154.5882,13,181993,0
182030,LL,0,0.205998,-36.4684,0.19591,-167.1739,1.274382,89.1388,4481.5757,-70.8806,4701.6583,138.2095,28.8725,61.3226,14,181994,0
